reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.75,35,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.8,39,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.85,44,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.9,50,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.95,60,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.975,72,Delaware,Ensemble
2026-02-21,10,1,wk inc flu hosp,2026-02-28,quantile,0.99,92,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.01,1,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.025,2,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.05,3,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.1,4,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.15,5,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.2,7,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.25,8,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.3,9,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.35,11,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.4,13,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.45,15,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.5,17,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.55,19,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.6,21,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.65,24,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.7,26,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.75,29,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.8,34,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.85,38,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.9,46,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.95,59,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.975,72,Delaware,Ensemble
2026-02-21,10,2,wk inc flu hosp,2026-03-07,quantile,0.99,99,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.01,1,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.025,1,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.05,2,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.1,3,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.15,4,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.2,5,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.25,6,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.3,7,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.35,8,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.4,10,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.45,11,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.5,14,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.55,16,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.6,18,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.65,21,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.7,24,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.75,27,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.8,31,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.85,37,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.9,44,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.95,58,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.975,72,Delaware,Ensemble
2026-02-21,10,3,wk inc flu hosp,2026-03-14,quantile,0.99,96,Delaware,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.01,0,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.025,1,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.05,1,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.1,1,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.15,2,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.2,2,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.25,3,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.3,3,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.35,3,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.4,4,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.45,4,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.5,6,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.55,7,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.6,7,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.65,8,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.7,9,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.75,10,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.8,12,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.85,13,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.9,16,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.95,24,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.975,28,District of Columbia,Ensemble
2026-02-21,11,0,wk inc flu hosp,2026-02-21,quantile,0.99,34,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.01,0,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.025,0,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.05,0,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.1,1,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.15,1,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.2,2,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.25,2,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.3,3,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.35,3,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.4,3,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.45,4,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.5,6,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.55,6,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.6,7,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.65,8,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.7,9,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.75,11,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.8,12,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.85,15,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.9,19,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.95,26,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.975,32,District of Columbia,Ensemble
2026-02-21,11,1,wk inc flu hosp,2026-02-28,quantile,0.99,44,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.01,0,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.025,0,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.05,0,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.1,1,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.15,1,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.2,1,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.25,2,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.3,2,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.35,3,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.4,3,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.45,4,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.5,6,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.55,6,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.6,8,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.65,9,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.7,10,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.75,12,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.8,14,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.85,18,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.9,22,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.95,30,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.975,38,District of Columbia,Ensemble
2026-02-21,11,2,wk inc flu hosp,2026-03-07,quantile,0.99,53,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.01,0,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.025,0,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.05,0,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.1,0,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.15,1,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.2,1,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.25,1,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.3,2,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.35,2,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.4,3,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.45,3,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.5,5,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.55,6,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.6,7,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.65,8,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.7,10,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.75,12,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.8,14,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.85,17,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.9,22,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.95,31,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.975,40,District of Columbia,Ensemble
2026-02-21,11,3,wk inc flu hosp,2026-03-14,quantile,0.99,57,District of Columbia,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.01,1229,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.025,1338,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.05,1449,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.1,1567,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.15,1653,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.2,1719,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.25,1775,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.3,1834,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.35,1885,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.4,1930,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.45,1972,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.5,2021,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.55,2068,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.6,2112,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.65,2158,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.7,2212,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.75,2273,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.8,2339,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.85,2422,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.9,2546,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.95,2782,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.975,3043,Florida,Ensemble
2026-02-21,12,0,wk inc flu hosp,2026-02-21,quantile,0.99,3407,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.01,905,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.025,1028,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.05,1143,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.1,1286,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.15,1375,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.2,1455,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.25,1527,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.3,1601,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.35,1667,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.4,1724,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.45,1784,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.5,1845,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.55,1908,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.6,1969,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.65,2030,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.7,2099,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.75,2181,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.8,2274,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.85,2389,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.9,2553,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.95,2991,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.975,3467,Florida,Ensemble
2026-02-21,12,1,wk inc flu hosp,2026-02-28,quantile,0.99,4280,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.01,674,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.025,809,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.05,928,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.1,1072,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.15,1185,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.2,1265,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.25,1338,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.3,1410,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.35,1480,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.4,1551,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.45,1616,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.5,1687,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.55,1756,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.6,1822,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.65,1896,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.7,1972,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.75,2064,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.8,2173,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.85,2310,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.9,2523,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.95,2963,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.975,3425,Florida,Ensemble
2026-02-21,12,2,wk inc flu hosp,2026-03-07,quantile,0.99,4205,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.01,496,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.025,621,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.05,726,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.1,859,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.15,963,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.2,1052,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.25,1124,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.3,1189,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.35,1262,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.4,1334,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.45,1402,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.5,1476,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.55,1550,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.6,1623,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.65,1699,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.7,1784,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.75,1877,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.8,2002,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.85,2158,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.9,2380,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.95,2769,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.975,3177,Florida,Ensemble
2026-02-21,12,3,wk inc flu hosp,2026-03-14,quantile,0.99,3759,Florida,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.01,187,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.025,211,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.05,235,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.1,267,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.15,292,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.2,309,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.25,325,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.3,339,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.35,353,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.4,368,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.45,385,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.5,400,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.55,415,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.6,427,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.65,441,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.7,456,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.75,473,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.8,492,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.85,515,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.9,552,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.95,618,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.975,681,Georgia,Ensemble
2026-02-21,13,0,wk inc flu hosp,2026-02-21,quantile,0.99,780,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.01,131,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.025,154,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.05,179,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.1,207,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.15,233,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.2,254,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.25,273,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.3,289,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.35,308,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.4,326,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.45,345,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.5,365,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.55,384,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.6,400,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.65,418,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.7,440,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.75,461,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.8,487,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.85,520,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.9,576,Georgia,Ensemble
2026-02-21,13,1,wk inc flu hosp,2026-02-28,quantile,0.95,659,Georgia,Ensemble
