reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value,location_name,model_id
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.55,61,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.6,67,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.65,73,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.7,79,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.75,86,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.8,96,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.85,108,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.9,126,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.95,157,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.975,208,Connecticut,Ensemble
2025-11-29,09,2,wk inc flu hosp,2025-12-13,quantile,0.99,283,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.01,15,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.025,18,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.05,22,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.1,27,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.15,33,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.2,38,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.25,43,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.3,47,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.35,53,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.4,58,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.45,65,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.5,73,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.55,80,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.6,88,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.65,97,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.7,107,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.75,119,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.8,131,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.85,150,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.9,177,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.95,228,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.975,294,Connecticut,Ensemble
2025-11-29,09,3,wk inc flu hosp,2025-12-20,quantile,0.99,436,Connecticut,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.01,0,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.025,1,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.05,1,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.1,2,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.15,3,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.2,3,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.25,4,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.3,4,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.35,5,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.4,5,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.45,6,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.5,7,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.55,8,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.6,9,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.65,10,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.7,10,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.75,11,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.8,12,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.85,14,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.9,16,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.95,19,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.975,22,Delaware,Ensemble
2025-11-29,10,0,wk inc flu hosp,2025-11-29,quantile,0.99,28,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.01,1,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.025,1,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.05,2,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.1,3,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.15,3,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.2,4,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.25,5,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.3,5,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.35,6,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.4,6,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.45,7,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.5,9,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.55,10,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.6,11,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.65,12,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.7,13,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.75,14,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.8,16,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.85,18,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.9,21,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.95,26,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.975,32,Delaware,Ensemble
2025-11-29,10,1,wk inc flu hosp,2025-12-06,quantile,0.99,43,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.01,1,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.025,2,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.05,2,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.1,3,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.15,4,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.2,5,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.25,6,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.3,6,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.35,7,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.4,8,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.45,9,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.5,11,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.55,12,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.6,14,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.65,15,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.7,16,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.75,18,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.8,21,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.85,24,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.9,28,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.95,37,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.975,48,Delaware,Ensemble
2025-11-29,10,2,wk inc flu hosp,2025-12-13,quantile,0.99,68,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.01,2,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.025,3,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.05,3,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.1,5,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.15,6,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.2,7,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.25,7,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.3,8,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.35,9,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.4,11,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.45,12,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.5,14,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.55,16,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.6,18,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.65,20,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.7,22,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.75,25,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.8,29,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.85,33,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.9,40,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.95,54,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.975,72,Delaware,Ensemble
2025-11-29,10,3,wk inc flu hosp,2025-12-20,quantile,0.99,100,Delaware,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.01,4,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.025,5,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.05,5,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.1,7,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.15,8,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.2,8,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.25,10,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.3,10,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.35,11,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.4,12,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.45,13,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.5,15,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.55,16,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.6,17,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.65,19,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.7,20,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.75,22,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.8,23,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.85,26,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.9,29,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.95,34,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.975,39,District of Columbia,Ensemble
2025-11-29,11,0,wk inc flu hosp,2025-11-29,quantile,0.99,48,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.01,5,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.025,6,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.05,7,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.1,9,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.15,10,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.2,11,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.25,13,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.3,14,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.35,16,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.4,17,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.45,18,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.5,21,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.55,22,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.6,24,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.65,26,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.7,28,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.75,31,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.8,34,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.85,38,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.9,44,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.95,54,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.975,64,District of Columbia,Ensemble
2025-11-29,11,1,wk inc flu hosp,2025-12-06,quantile,0.99,82,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.01,5,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.025,6,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.05,8,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.1,9,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.15,11,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.2,13,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.25,14,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.3,16,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.35,18,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.4,19,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.45,21,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.5,24,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.55,26,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.6,29,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.65,32,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.7,35,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.75,39,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.8,43,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.85,50,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.9,59,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.95,75,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.975,91,District of Columbia,Ensemble
2025-11-29,11,2,wk inc flu hosp,2025-12-13,quantile,0.99,116,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.01,7,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.025,8,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.05,10,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.1,12,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.15,14,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.2,16,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.25,18,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.3,21,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.35,23,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.4,25,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.45,28,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.5,32,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.55,35,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.6,38,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.65,42,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.7,46,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.75,52,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.8,59,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.85,69,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.9,82,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.95,102,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.975,123,District of Columbia,Ensemble
2025-11-29,11,3,wk inc flu hosp,2025-12-20,quantile,0.99,151,District of Columbia,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.01,352,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.025,383,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.05,417,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.1,455,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.15,482,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.2,506,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.25,526,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.3,546,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.35,566,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.4,584,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.45,602,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.5,621,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.55,638,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.6,658,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.65,678,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.7,700,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.75,725,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.8,754,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.85,788,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.9,834,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.95,908,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.975,988,Florida,Ensemble
2025-11-29,12,0,wk inc flu hosp,2025-11-29,quantile,0.99,1093,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.01,371,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.025,413,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.05,455,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.1,508,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.15,546,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.2,581,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.25,613,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.3,643,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.35,674,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.4,703,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.45,732,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.5,763,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.55,793,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.6,825,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.65,861,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.7,902,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.75,947,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.8,1001,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.85,1070,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.9,1157,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.95,1302,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.975,1457,Florida,Ensemble
2025-11-29,12,1,wk inc flu hosp,2025-12-06,quantile,0.99,1661,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.01,363,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.025,416,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.05,470,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.1,544,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.15,600,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.2,650,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.25,700,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.3,743,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.35,787,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.4,831,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.45,876,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.5,920,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.55,968,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.6,1020,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.65,1080,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.7,1146,Florida,Ensemble
2025-11-29,12,2,wk inc flu hosp,2025-12-13,quantile,0.75,1221,Florida,Ensemble
